DATE,DRAW,WINNING NUMBERS,winning_digit_1,winning_digit_2,winning_digit_3
1532822400.0,0.0,351.0,3.0,5.0,1.0
1532908800.0,0.0,561.0,5.0,6.0,1.0
1532908800.0,1.0,349.0,3.0,4.0,9.0
1532908800.0,2.0,773.0,7.0,7.0,3.0
1532995200.0,0.0,321.0,3.0,2.0,1.0
1532995200.0,1.0,534.0,5.0,3.0,4.0
1532995200.0,2.0,827.0,8.0,2.0,7.0
1533081600.0,0.0,268.0,2.0,6.0,8.0
1533081600.0,1.0,92.0,0.0,9.0,2.0
1533081600.0,2.0,316.0,3.0,1.0,6.0
1533168000.0,1.0,289.0,2.0,8.0,9.0
1533168000.0,0.0,289.0,2.0,8.0,9.0
1533168000.0,2.0,450.0,4.0,5.0,0.0
1533254400.0,1.0,483.0,4.0,8.0,3.0
1533254400.0,0.0,217.0,2.0,1.0,7.0
1533254400.0,2.0,285.0,2.0,8.0,5.0
1533340800.0,2.0,459.0,4.0,5.0,9.0
1533340800.0,0.0,369.0,3.0,6.0,9.0
1533340800.0,1.0,966.0,9.0,6.0,6.0
1533427200.0,0.0,997.0,9.0,9.0,7.0
1533427200.0,1.0,140.0,1.0,4.0,0.0
1533427200.0,2.0,832.0,8.0,3.0,2.0
1533513600.0,0.0,673.0,6.0,7.0,3.0
1533513600.0,1.0,239.0,2.0,3.0,9.0
1533513600.0,2.0,521.0,5.0,2.0,1.0
1533600000.0,2.0,475.0,4.0,7.0,5.0
1533600000.0,0.0,369.0,3.0,6.0,9.0
1533600000.0,1.0,48.0,0.0,4.0,8.0
1533686400.0,2.0,666.0,6.0,6.0,6.0
1533686400.0,0.0,291.0,2.0,9.0,1.0
1533686400.0,1.0,102.0,1.0,0.0,2.0
1533772800.0,2.0,859.0,8.0,5.0,9.0
1533772800.0,1.0,174.0,1.0,7.0,4.0
1533772800.0,0.0,278.0,2.0,7.0,8.0
1533859200.0,0.0,706.0,7.0,0.0,6.0
1533859200.0,1.0,679.0,6.0,7.0,9.0
1533859200.0,2.0,986.0,9.0,8.0,6.0
1533945600.0,2.0,830.0,8.0,3.0,0.0
1533945600.0,1.0,382.0,3.0,8.0,2.0
1533945600.0,0.0,906.0,9.0,0.0,6.0
1534032000.0,0.0,340.0,3.0,4.0,0.0
1534032000.0,1.0,67.0,0.0,6.0,7.0
1534032000.0,2.0,362.0,3.0,6.0,2.0
1534118400.0,1.0,458.0,4.0,5.0,8.0
1534118400.0,2.0,70.0,0.0,7.0,0.0
1534118400.0,0.0,112.0,1.0,1.0,2.0
1534204800.0,0.0,329.0,3.0,2.0,9.0
1534204800.0,1.0,419.0,4.0,1.0,9.0
1534204800.0,2.0,955.0,9.0,5.0,5.0
1534291200.0,2.0,647.0,6.0,4.0,7.0
1534291200.0,1.0,673.0,6.0,7.0,3.0
1534291200.0,0.0,856.0,8.0,5.0,6.0
1534377600.0,0.0,905.0,9.0,0.0,5.0
1534377600.0,2.0,272.0,2.0,7.0,2.0
1534377600.0,1.0,151.0,1.0,5.0,1.0
1534464000.0,0.0,170.0,1.0,7.0,0.0
1534464000.0,2.0,603.0,6.0,0.0,3.0
1534464000.0,1.0,4.0,0.0,0.0,4.0
1534550400.0,0.0,676.0,6.0,7.0,6.0
1534550400.0,2.0,247.0,2.0,4.0,7.0
1534550400.0,1.0,699.0,6.0,9.0,9.0
1534636800.0,2.0,535.0,5.0,3.0,5.0
1534636800.0,1.0,715.0,7.0,1.0,5.0
1534636800.0,0.0,576.0,5.0,7.0,6.0
1534723200.0,2.0,56.0,0.0,5.0,6.0
1534723200.0,0.0,423.0,4.0,2.0,3.0
1534723200.0,1.0,627.0,6.0,2.0,7.0
1534809600.0,0.0,432.0,4.0,3.0,2.0
1534809600.0,1.0,796.0,7.0,9.0,6.0
1534809600.0,2.0,971.0,9.0,7.0,1.0
1534896000.0,0.0,867.0,8.0,6.0,7.0
1534896000.0,1.0,903.0,9.0,0.0,3.0
1534896000.0,2.0,244.0,2.0,4.0,4.0
1534982400.0,1.0,505.0,5.0,0.0,5.0
1534982400.0,2.0,655.0,6.0,5.0,5.0
1534982400.0,0.0,206.0,2.0,0.0,6.0
1535068800.0,0.0,807.0,8.0,0.0,7.0
1535068800.0,2.0,356.0,3.0,5.0,6.0
1535068800.0,1.0,417.0,4.0,1.0,7.0
1535155200.0,0.0,605.0,6.0,0.0,5.0
1535155200.0,1.0,981.0,9.0,8.0,1.0
1535155200.0,2.0,662.0,6.0,6.0,2.0
1535241600.0,0.0,673.0,6.0,7.0,3.0
1535241600.0,1.0,229.0,2.0,2.0,9.0
1535241600.0,2.0,290.0,2.0,9.0,0.0
1535328000.0,0.0,671.0,6.0,7.0,1.0
1535328000.0,1.0,395.0,3.0,9.0,5.0
1535328000.0,2.0,941.0,9.0,4.0,1.0
1535414400.0,2.0,559.0,5.0,5.0,9.0
1535414400.0,0.0,353.0,3.0,5.0,3.0
1535414400.0,1.0,123.0,1.0,2.0,3.0
1535500800.0,0.0,521.0,5.0,2.0,1.0
1535500800.0,2.0,535.0,5.0,3.0,5.0
1535500800.0,1.0,339.0,3.0,3.0,9.0
1535587200.0,2.0,252.0,2.0,5.0,2.0
1535587200.0,1.0,901.0,9.0,0.0,1.0
1535587200.0,0.0,115.0,1.0,1.0,5.0
1535673600.0,2.0,275.0,2.0,7.0,5.0
1535673600.0,1.0,442.0,4.0,4.0,2.0
1535673600.0,0.0,153.0,1.0,5.0,3.0
1535760000.0,2.0,672.0,6.0,7.0,2.0
1535760000.0,0.0,535.0,5.0,3.0,5.0
1535760000.0,1.0,545.0,5.0,4.0,5.0
1535846400.0,2.0,344.0,3.0,4.0,4.0
1535846400.0,1.0,813.0,8.0,1.0,3.0
1535846400.0,0.0,664.0,6.0,6.0,4.0
1535932800.0,2.0,724.0,7.0,2.0,4.0
1535932800.0,0.0,980.0,9.0,8.0,0.0
1535932800.0,1.0,317.0,3.0,1.0,7.0
1536019200.0,2.0,966.0,9.0,6.0,6.0
1536019200.0,1.0,359.0,3.0,5.0,9.0
1536019200.0,0.0,879.0,8.0,7.0,9.0
1536105600.0,2.0,49.0,0.0,4.0,9.0
1536105600.0,0.0,763.0,7.0,6.0,3.0
1536105600.0,1.0,1.0,0.0,0.0,1.0
1536192000.0,0.0,187.0,1.0,8.0,7.0
1536192000.0,2.0,717.0,7.0,1.0,7.0
1536192000.0,1.0,924.0,9.0,2.0,4.0
1536278400.0,2.0,137.0,1.0,3.0,7.0
1536278400.0,0.0,430.0,4.0,3.0,0.0
1536278400.0,1.0,37.0,0.0,3.0,7.0
1536364800.0,1.0,96.0,0.0,9.0,6.0
1536364800.0,2.0,260.0,2.0,6.0,0.0
1536364800.0,0.0,7.0,0.0,0.0,7.0
1536451200.0,0.0,533.0,5.0,3.0,3.0
1536451200.0,1.0,431.0,4.0,3.0,1.0
1536451200.0,2.0,876.0,8.0,7.0,6.0
1536537600.0,2.0,923.0,9.0,2.0,3.0
1536537600.0,0.0,727.0,7.0,2.0,7.0
1536537600.0,1.0,909.0,9.0,0.0,9.0
1536624000.0,0.0,830.0,8.0,3.0,0.0
1536624000.0,2.0,109.0,1.0,0.0,9.0
1536624000.0,1.0,505.0,5.0,0.0,5.0
1536710400.0,1.0,666.0,6.0,6.0,6.0
1536710400.0,2.0,779.0,7.0,7.0,9.0
1536710400.0,0.0,161.0,1.0,6.0,1.0
1536796800.0,0.0,765.0,7.0,6.0,5.0
1536796800.0,1.0,352.0,3.0,5.0,2.0
1536796800.0,2.0,399.0,3.0,9.0,9.0
1536883200.0,1.0,55.0,0.0,5.0,5.0
1536883200.0,2.0,431.0,4.0,3.0,1.0
1536883200.0,0.0,818.0,8.0,1.0,8.0
1536969600.0,0.0,647.0,6.0,4.0,7.0
1536969600.0,1.0,262.0,2.0,6.0,2.0
1536969600.0,2.0,350.0,3.0,5.0,0.0
1537056000.0,0.0,662.0,6.0,6.0,2.0
1537056000.0,1.0,416.0,4.0,1.0,6.0
1537056000.0,2.0,149.0,1.0,4.0,9.0
1537142400.0,0.0,669.0,6.0,6.0,9.0
1537142400.0,2.0,755.0,7.0,5.0,5.0
1537142400.0,1.0,451.0,4.0,5.0,1.0
1537228800.0,0.0,547.0,5.0,4.0,7.0
1537228800.0,1.0,400.0,4.0,0.0,0.0
1537228800.0,2.0,114.0,1.0,1.0,4.0
1537315200.0,0.0,88.0,0.0,8.0,8.0
1537315200.0,1.0,941.0,9.0,4.0,1.0
1537315200.0,2.0,368.0,3.0,6.0,8.0
1537401600.0,0.0,190.0,1.0,9.0,0.0
1537401600.0,1.0,768.0,7.0,6.0,8.0
1537401600.0,2.0,478.0,4.0,7.0,8.0
1537488000.0,0.0,469.0,4.0,6.0,9.0
1537488000.0,2.0,994.0,9.0,9.0,4.0
1537488000.0,1.0,997.0,9.0,9.0,7.0
1537574400.0,0.0,462.0,4.0,6.0,2.0
1537574400.0,1.0,658.0,6.0,5.0,8.0
1537574400.0,2.0,835.0,8.0,3.0,5.0
1537660800.0,0.0,483.0,4.0,8.0,3.0
1537660800.0,1.0,749.0,7.0,4.0,9.0
1537660800.0,2.0,12.0,0.0,1.0,2.0
1537747200.0,2.0,214.0,2.0,1.0,4.0
1537747200.0,0.0,867.0,8.0,6.0,7.0
1537747200.0,1.0,810.0,8.0,1.0,0.0
1537833600.0,2.0,541.0,5.0,4.0,1.0
1537833600.0,1.0,124.0,1.0,2.0,4.0
1537833600.0,0.0,87.0,0.0,8.0,7.0
1537920000.0,2.0,756.0,7.0,5.0,6.0
1537920000.0,0.0,413.0,4.0,1.0,3.0
1537920000.0,1.0,615.0,6.0,1.0,5.0
1538006400.0,0.0,915.0,9.0,1.0,5.0
1538006400.0,2.0,443.0,4.0,4.0,3.0
1538006400.0,1.0,188.0,1.0,8.0,8.0
1538092800.0,0.0,36.0,0.0,3.0,6.0
1538092800.0,2.0,370.0,3.0,7.0,0.0
1538092800.0,1.0,462.0,4.0,6.0,2.0
1538179200.0,1.0,877.0,8.0,7.0,7.0
1538179200.0,0.0,63.0,0.0,6.0,3.0
1538179200.0,2.0,458.0,4.0,5.0,8.0
1538265600.0,0.0,523.0,5.0,2.0,3.0
1538265600.0,1.0,847.0,8.0,4.0,7.0
1538265600.0,2.0,102.0,1.0,0.0,2.0
1538352000.0,0.0,545.0,5.0,4.0,5.0
1538352000.0,1.0,217.0,2.0,1.0,7.0
1538352000.0,2.0,577.0,5.0,7.0,7.0
1538438400.0,1.0,807.0,8.0,0.0,7.0
1538438400.0,0.0,746.0,7.0,4.0,6.0
1538438400.0,2.0,114.0,1.0,1.0,4.0
1538524800.0,1.0,774.0,7.0,7.0,4.0
1538524800.0,2.0,701.0,7.0,0.0,1.0
1538524800.0,0.0,37.0,0.0,3.0,7.0
1538611200.0,1.0,425.0,4.0,2.0,5.0
1538611200.0,2.0,994.0,9.0,9.0,4.0
1538611200.0,0.0,826.0,8.0,2.0,6.0
1538697600.0,0.0,543.0,5.0,4.0,3.0
1538697600.0,1.0,850.0,8.0,5.0,0.0
1538697600.0,2.0,431.0,4.0,3.0,1.0
1538784000.0,0.0,279.0,2.0,7.0,9.0
1538784000.0,1.0,730.0,7.0,3.0,0.0
1538784000.0,2.0,569.0,5.0,6.0,9.0
1538870400.0,0.0,584.0,5.0,8.0,4.0
1538870400.0,1.0,81.0,0.0,8.0,1.0
1538870400.0,2.0,819.0,8.0,1.0,9.0
1538956800.0,2.0,336.0,3.0,3.0,6.0
1538956800.0,0.0,259.0,2.0,5.0,9.0
1538956800.0,1.0,755.0,7.0,5.0,5.0
1539043200.0,2.0,95.0,0.0,9.0,5.0
1539043200.0,0.0,511.0,5.0,1.0,1.0
1539043200.0,1.0,955.0,9.0,5.0,5.0
1539129600.0,2.0,8.0,0.0,0.0,8.0
1539129600.0,1.0,504.0,5.0,0.0,4.0
1539129600.0,0.0,228.0,2.0,2.0,8.0
1539216000.0,1.0,816.0,8.0,1.0,6.0
1539216000.0,0.0,871.0,8.0,7.0,1.0
1539216000.0,2.0,517.0,5.0,1.0,7.0
1539302400.0,2.0,845.0,8.0,4.0,5.0
1539302400.0,1.0,130.0,1.0,3.0,0.0
1539302400.0,0.0,133.0,1.0,3.0,3.0
1539388800.0,1.0,147.0,1.0,4.0,7.0
1539388800.0,0.0,48.0,0.0,4.0,8.0
1539388800.0,2.0,793.0,7.0,9.0,3.0
1539475200.0,2.0,281.0,2.0,8.0,1.0
1539475200.0,1.0,564.0,5.0,6.0,4.0
1539475200.0,0.0,756.0,7.0,5.0,6.0
1539561600.0,2.0,27.0,0.0,2.0,7.0
1539561600.0,0.0,776.0,7.0,7.0,6.0
1539561600.0,1.0,702.0,7.0,0.0,2.0
1539648000.0,2.0,143.0,1.0,4.0,3.0
1539648000.0,1.0,306.0,3.0,0.0,6.0
1539648000.0,0.0,921.0,9.0,2.0,1.0
1539734400.0,2.0,186.0,1.0,8.0,6.0
1539734400.0,1.0,938.0,9.0,3.0,8.0
1539734400.0,0.0,408.0,4.0,0.0,8.0
1539820800.0,1.0,913.0,9.0,1.0,3.0
1539820800.0,2.0,492.0,4.0,9.0,2.0
1539820800.0,0.0,187.0,1.0,8.0,7.0
1539907200.0,1.0,428.0,4.0,2.0,8.0
1539907200.0,2.0,648.0,6.0,4.0,8.0
1539907200.0,0.0,181.0,1.0,8.0,1.0
1539993600.0,2.0,328.0,3.0,2.0,8.0
1539993600.0,1.0,283.0,2.0,8.0,3.0
1539993600.0,0.0,544.0,5.0,4.0,4.0
1540080000.0,0.0,292.0,2.0,9.0,2.0
1540080000.0,1.0,421.0,4.0,2.0,1.0
1540080000.0,2.0,944.0,9.0,4.0,4.0
1540166400.0,0.0,911.0,9.0,1.0,1.0
1540166400.0,1.0,89.0,0.0,8.0,9.0
1540166400.0,2.0,337.0,3.0,3.0,7.0
1540252800.0,0.0,381.0,3.0,8.0,1.0
1540252800.0,2.0,772.0,7.0,7.0,2.0
1540252800.0,1.0,321.0,3.0,2.0,1.0
1540339200.0,1.0,392.0,3.0,9.0,2.0
1540339200.0,0.0,495.0,4.0,9.0,5.0
1540339200.0,2.0,384.0,3.0,8.0,4.0
1540425600.0,0.0,474.0,4.0,7.0,4.0
1540425600.0,1.0,596.0,5.0,9.0,6.0
1540425600.0,2.0,938.0,9.0,3.0,8.0
1540512000.0,0.0,377.0,3.0,7.0,7.0
1540512000.0,1.0,356.0,3.0,5.0,6.0
1540512000.0,2.0,435.0,4.0,3.0,5.0
1540598400.0,1.0,572.0,5.0,7.0,2.0
1540598400.0,2.0,597.0,5.0,9.0,7.0
1540598400.0,0.0,503.0,5.0,0.0,3.0
1540684800.0,0.0,942.0,9.0,4.0,2.0
1540684800.0,1.0,622.0,6.0,2.0,2.0
1540684800.0,2.0,233.0,2.0,3.0,3.0
1540771200.0,2.0,246.0,2.0,4.0,6.0
1540771200.0,0.0,710.0,7.0,1.0,0.0
1540771200.0,1.0,615.0,6.0,1.0,5.0
1540857600.0,2.0,357.0,3.0,5.0,7.0
1540857600.0,0.0,894.0,8.0,9.0,4.0
1540857600.0,1.0,990.0,9.0,9.0,0.0
1540944000.0,1.0,575.0,5.0,7.0,5.0
1540944000.0,2.0,679.0,6.0,7.0,9.0
1540944000.0,0.0,309.0,3.0,0.0,9.0
1541030400.0,0.0,19.0,0.0,1.0,9.0
1541030400.0,1.0,681.0,6.0,8.0,1.0
1541030400.0,2.0,890.0,8.0,9.0,0.0
1541116800.0,2.0,832.0,8.0,3.0,2.0
1541116800.0,0.0,135.0,1.0,3.0,5.0
1541116800.0,1.0,653.0,6.0,5.0,3.0
1541203200.0,1.0,334.0,3.0,3.0,4.0
1541203200.0,2.0,968.0,9.0,6.0,8.0
1541203200.0,0.0,226.0,2.0,2.0,6.0
1541289600.0,0.0,179.0,1.0,7.0,9.0
1541289600.0,1.0,997.0,9.0,9.0,7.0
1541289600.0,2.0,829.0,8.0,2.0,9.0
1541376000.0,2.0,93.0,0.0,9.0,3.0
1541376000.0,0.0,634.0,6.0,3.0,4.0
1541376000.0,1.0,994.0,9.0,9.0,4.0
1541462400.0,2.0,902.0,9.0,0.0,2.0
1541462400.0,0.0,258.0,2.0,5.0,8.0
1541462400.0,1.0,701.0,7.0,0.0,1.0
1541548800.0,1.0,189.0,1.0,8.0,9.0
1541548800.0,2.0,898.0,8.0,9.0,8.0
1541548800.0,0.0,559.0,5.0,5.0,9.0
1541635200.0,0.0,989.0,9.0,8.0,9.0
1541635200.0,1.0,493.0,4.0,9.0,3.0
1541635200.0,2.0,836.0,8.0,3.0,6.0
1541721600.0,2.0,184.0,1.0,8.0,4.0
1541721600.0,0.0,447.0,4.0,4.0,7.0
1541721600.0,1.0,692.0,6.0,9.0,2.0
1541808000.0,1.0,118.0,1.0,1.0,8.0
1541808000.0,2.0,481.0,4.0,8.0,1.0
1541808000.0,0.0,90.0,0.0,9.0,0.0
1541894400.0,0.0,790.0,7.0,9.0,0.0
1541894400.0,1.0,615.0,6.0,1.0,5.0
1541894400.0,2.0,639.0,6.0,3.0,9.0
1541980800.0,2.0,991.0,9.0,9.0,1.0
1541980800.0,0.0,188.0,1.0,8.0,8.0
1541980800.0,1.0,464.0,4.0,6.0,4.0
1542067200.0,2.0,31.0,0.0,3.0,1.0
1542067200.0,0.0,531.0,5.0,3.0,1.0
1542067200.0,1.0,260.0,2.0,6.0,0.0
1542153600.0,0.0,648.0,6.0,4.0,8.0
1542153600.0,1.0,299.0,2.0,9.0,9.0
1542153600.0,2.0,579.0,5.0,7.0,9.0
1542240000.0,0.0,531.0,5.0,3.0,1.0
1542240000.0,1.0,663.0,6.0,6.0,3.0
1542240000.0,2.0,383.0,3.0,8.0,3.0
1542326400.0,0.0,959.0,9.0,5.0,9.0
1542326400.0,1.0,252.0,2.0,5.0,2.0
1542326400.0,2.0,255.0,2.0,5.0,5.0
1542412800.0,2.0,229.0,2.0,2.0,9.0
1542412800.0,1.0,757.0,7.0,5.0,7.0
1542412800.0,0.0,137.0,1.0,3.0,7.0
1542499200.0,0.0,504.0,5.0,0.0,4.0
1542499200.0,1.0,917.0,9.0,1.0,7.0
1542499200.0,2.0,748.0,7.0,4.0,8.0
1542585600.0,0.0,765.0,7.0,6.0,5.0
1542585600.0,1.0,591.0,5.0,9.0,1.0
1542585600.0,2.0,905.0,9.0,0.0,5.0
1542672000.0,0.0,24.0,0.0,2.0,4.0
1542672000.0,1.0,936.0,9.0,3.0,6.0
1542672000.0,2.0,18.0,0.0,1.0,8.0
1542758400.0,0.0,754.0,7.0,5.0,4.0
1542758400.0,1.0,93.0,0.0,9.0,3.0
1542758400.0,2.0,224.0,2.0,2.0,4.0
1542844800.0,0.0,122.0,1.0,2.0,2.0
1542844800.0,1.0,263.0,2.0,6.0,3.0
1542844800.0,2.0,185.0,1.0,8.0,5.0
1542931200.0,2.0,242.0,2.0,4.0,2.0
1542931200.0,0.0,698.0,6.0,9.0,8.0
1542931200.0,1.0,897.0,8.0,9.0,7.0
1543017600.0,0.0,979.0,9.0,7.0,9.0
1543017600.0,1.0,887.0,8.0,8.0,7.0
1543017600.0,2.0,591.0,5.0,9.0,1.0
1543104000.0,0.0,63.0,0.0,6.0,3.0
1543104000.0,1.0,463.0,4.0,6.0,3.0
1543104000.0,2.0,886.0,8.0,8.0,6.0
1543190400.0,0.0,272.0,2.0,7.0,2.0
1543190400.0,1.0,392.0,3.0,9.0,2.0
1543190400.0,2.0,95.0,0.0,9.0,5.0
1543276800.0,2.0,432.0,4.0,3.0,2.0
1543276800.0,1.0,909.0,9.0,0.0,9.0
1543276800.0,0.0,787.0,7.0,8.0,7.0
1543363200.0,0.0,225.0,2.0,2.0,5.0
1543363200.0,1.0,364.0,3.0,6.0,4.0
1543363200.0,2.0,564.0,5.0,6.0,4.0
1543449600.0,0.0,200.0,2.0,0.0,0.0
1543449600.0,1.0,97.0,0.0,9.0,7.0
1543449600.0,2.0,769.0,7.0,6.0,9.0
1543536000.0,0.0,797.0,7.0,9.0,7.0
1543536000.0,1.0,293.0,2.0,9.0,3.0
1543536000.0,2.0,766.0,7.0,6.0,6.0
1543622400.0,1.0,130.0,1.0,3.0,0.0
1543622400.0,0.0,446.0,4.0,4.0,6.0
1543622400.0,2.0,119.0,1.0,1.0,9.0
1543708800.0,1.0,246.0,2.0,4.0,6.0
1543708800.0,2.0,675.0,6.0,7.0,5.0
1543708800.0,0.0,528.0,5.0,2.0,8.0
1543795200.0,1.0,645.0,6.0,4.0,5.0
1543795200.0,0.0,643.0,6.0,4.0,3.0
1543795200.0,2.0,121.0,1.0,2.0,1.0
1543881600.0,2.0,339.0,3.0,3.0,9.0
1543881600.0,1.0,593.0,5.0,9.0,3.0
1543881600.0,0.0,957.0,9.0,5.0,7.0
1543968000.0,0.0,120.0,1.0,2.0,0.0
1543968000.0,1.0,794.0,7.0,9.0,4.0
1543968000.0,2.0,885.0,8.0,8.0,5.0
1544054400.0,0.0,973.0,9.0,7.0,3.0
1544054400.0,1.0,290.0,2.0,9.0,0.0
1544054400.0,2.0,235.0,2.0,3.0,5.0
1544140800.0,0.0,558.0,5.0,5.0,8.0
1544140800.0,1.0,646.0,6.0,4.0,6.0
1544140800.0,2.0,932.0,9.0,3.0,2.0
1544227200.0,0.0,299.0,2.0,9.0,9.0
1544227200.0,1.0,478.0,4.0,7.0,8.0
1544227200.0,2.0,30.0,0.0,3.0,0.0
1544313600.0,1.0,628.0,6.0,2.0,8.0
1544313600.0,2.0,500.0,5.0,0.0,0.0
1544313600.0,0.0,774.0,7.0,7.0,4.0
1544400000.0,0.0,644.0,6.0,4.0,4.0
1544400000.0,1.0,812.0,8.0,1.0,2.0
1544400000.0,2.0,503.0,5.0,0.0,3.0
1544486400.0,0.0,941.0,9.0,4.0,1.0
1544486400.0,1.0,249.0,2.0,4.0,9.0
1544486400.0,2.0,703.0,7.0,0.0,3.0
1544572800.0,0.0,810.0,8.0,1.0,0.0
1544572800.0,1.0,130.0,1.0,3.0,0.0
1544572800.0,2.0,280.0,2.0,8.0,0.0
1544659200.0,0.0,116.0,1.0,1.0,6.0
1544659200.0,1.0,888.0,8.0,8.0,8.0
1544659200.0,2.0,472.0,4.0,7.0,2.0
1544745600.0,0.0,541.0,5.0,4.0,1.0
1544745600.0,2.0,995.0,9.0,9.0,5.0
1544745600.0,1.0,307.0,3.0,0.0,7.0
1544832000.0,2.0,779.0,7.0,7.0,9.0
1544832000.0,1.0,429.0,4.0,2.0,9.0
1544832000.0,0.0,765.0,7.0,6.0,5.0
1544918400.0,0.0,748.0,7.0,4.0,8.0
1544918400.0,1.0,49.0,0.0,4.0,9.0
1544918400.0,2.0,839.0,8.0,3.0,9.0
1545004800.0,2.0,455.0,4.0,5.0,5.0
1545004800.0,0.0,249.0,2.0,4.0,9.0
1545004800.0,1.0,951.0,9.0,5.0,1.0
1545091200.0,2.0,376.0,3.0,7.0,6.0
1545091200.0,1.0,637.0,6.0,3.0,7.0
1545091200.0,0.0,213.0,2.0,1.0,3.0
1545177600.0,0.0,491.0,4.0,9.0,1.0
1545177600.0,1.0,915.0,9.0,1.0,5.0
1545177600.0,2.0,802.0,8.0,0.0,2.0
1545264000.0,0.0,851.0,8.0,5.0,1.0
1545264000.0,1.0,972.0,9.0,7.0,2.0
1545264000.0,2.0,47.0,0.0,4.0,7.0
1545350400.0,0.0,732.0,7.0,3.0,2.0
1545350400.0,1.0,917.0,9.0,1.0,7.0
1545350400.0,2.0,41.0,0.0,4.0,1.0
1545436800.0,0.0,221.0,2.0,2.0,1.0
1545436800.0,1.0,535.0,5.0,3.0,5.0
1545436800.0,2.0,119.0,1.0,1.0,9.0
1545523200.0,2.0,191.0,1.0,9.0,1.0
1545523200.0,1.0,387.0,3.0,8.0,7.0
1545523200.0,0.0,41.0,0.0,4.0,1.0
1545609600.0,0.0,183.0,1.0,8.0,3.0
1545609600.0,1.0,375.0,3.0,7.0,5.0
1545609600.0,2.0,975.0,9.0,7.0,5.0
1545696000.0,0.0,538.0,5.0,3.0,8.0
1545696000.0,1.0,869.0,8.0,6.0,9.0
1545696000.0,2.0,464.0,4.0,6.0,4.0
1545782400.0,0.0,802.0,8.0,0.0,2.0
1545782400.0,1.0,634.0,6.0,3.0,4.0
1545782400.0,2.0,274.0,2.0,7.0,4.0
1545868800.0,0.0,430.0,4.0,3.0,0.0
1545868800.0,1.0,833.0,8.0,3.0,3.0
1545868800.0,2.0,839.0,8.0,3.0,9.0
1545955200.0,1.0,307.0,3.0,0.0,7.0
1545955200.0,2.0,732.0,7.0,3.0,2.0
1545955200.0,0.0,321.0,3.0,2.0,1.0
1546041600.0,2.0,533.0,5.0,3.0,3.0
1546041600.0,1.0,713.0,7.0,1.0,3.0
1546041600.0,0.0,51.0,0.0,5.0,1.0
1546128000.0,0.0,798.0,7.0,9.0,8.0
1546128000.0,1.0,191.0,1.0,9.0,1.0
1546128000.0,2.0,549.0,5.0,4.0,9.0
1546214400.0,0.0,733.0,7.0,3.0,3.0
1546214400.0,1.0,776.0,7.0,7.0,6.0
1546214400.0,2.0,79.0,0.0,7.0,9.0
1546300800.0,0.0,385.0,3.0,8.0,5.0
1546300800.0,1.0,179.0,1.0,7.0,9.0
1546300800.0,2.0,877.0,8.0,7.0,7.0
1546387200.0,2.0,873.0,8.0,7.0,3.0
1546387200.0,0.0,398.0,3.0,9.0,8.0
1546387200.0,1.0,973.0,9.0,7.0,3.0
1546473600.0,2.0,211.0,2.0,1.0,1.0
1546473600.0,1.0,489.0,4.0,8.0,9.0
1546473600.0,0.0,454.0,4.0,5.0,4.0
1546560000.0,0.0,322.0,3.0,2.0,2.0
1546560000.0,1.0,186.0,1.0,8.0,6.0
1546560000.0,2.0,442.0,4.0,4.0,2.0
1546646400.0,0.0,608.0,6.0,0.0,8.0
1546646400.0,1.0,862.0,8.0,6.0,2.0
1546646400.0,2.0,307.0,3.0,0.0,7.0
1546732800.0,1.0,817.0,8.0,1.0,7.0
1546732800.0,0.0,990.0,9.0,9.0,0.0
1546732800.0,2.0,200.0,2.0,0.0,0.0
1546819200.0,0.0,821.0,8.0,2.0,1.0
1546819200.0,1.0,80.0,0.0,8.0,0.0
1546819200.0,2.0,67.0,0.0,6.0,7.0
1546905600.0,0.0,444.0,4.0,4.0,4.0
1546905600.0,1.0,717.0,7.0,1.0,7.0
1546905600.0,2.0,188.0,1.0,8.0,8.0
1546992000.0,1.0,700.0,7.0,0.0,0.0
1546992000.0,2.0,868.0,8.0,6.0,8.0
1546992000.0,0.0,747.0,7.0,4.0,7.0
1547078400.0,0.0,457.0,4.0,5.0,7.0
1547078400.0,1.0,217.0,2.0,1.0,7.0
1547078400.0,2.0,436.0,4.0,3.0,6.0
1547164800.0,0.0,373.0,3.0,7.0,3.0
1547164800.0,1.0,127.0,1.0,2.0,7.0
1547164800.0,2.0,554.0,5.0,5.0,4.0
1547251200.0,0.0,279.0,2.0,7.0,9.0
1547251200.0,1.0,748.0,7.0,4.0,8.0
1547251200.0,2.0,27.0,0.0,2.0,7.0
1547337600.0,0.0,409.0,4.0,0.0,9.0
1547337600.0,1.0,713.0,7.0,1.0,3.0
1547337600.0,2.0,646.0,6.0,4.0,6.0
1547424000.0,0.0,571.0,5.0,7.0,1.0
1547424000.0,1.0,399.0,3.0,9.0,9.0
1547424000.0,2.0,926.0,9.0,2.0,6.0
1547510400.0,0.0,362.0,3.0,6.0,2.0
1547510400.0,1.0,195.0,1.0,9.0,5.0
1547510400.0,2.0,125.0,1.0,2.0,5.0
1547596800.0,0.0,594.0,5.0,9.0,4.0
1547596800.0,1.0,118.0,1.0,1.0,8.0
1547596800.0,2.0,968.0,9.0,6.0,8.0
1547683200.0,0.0,707.0,7.0,0.0,7.0
1547683200.0,1.0,739.0,7.0,3.0,9.0
