DATE,DRAW,WINNING NUMBERS,winning_digit_1,winning_digit_2,winning_digit_3,winning_number_lag_1,winning_number_lag_2,winning_number_lag_3,winning_number_lag_4,winning_number_lag_5,winning_number_lag_6,winning_number_lag_7,winning_number_lag_8,winning_number_lag_9,winning_number_lag_10,winning_digit_1_lag_1,winning_digit_2_lag_1,winning_digit_3_lag_1,winning_digit_1_lag_2,winning_digit_2_lag_2,winning_digit_3_lag_2,winning_digit_1_lag_3,winning_digit_2_lag_3,winning_digit_3_lag_3,winning_digit_1_lag_4,winning_digit_2_lag_4,winning_digit_3_lag_4,winning_digit_1_lag_5,winning_digit_2_lag_5,winning_digit_3_lag_5,winning_digit_1_lag_6,winning_digit_2_lag_6,winning_digit_3_lag_6,winning_digit_1_lag_7,winning_digit_2_lag_7,winning_digit_3_lag_7,winning_digit_1_lag_8,winning_digit_2_lag_8,winning_digit_3_lag_8,winning_digit_1_lag_9,winning_digit_2_lag_9,winning_digit_3_lag_9,winning_digit_1_lag_10,winning_digit_2_lag_10,winning_digit_3_lag_10
1.3876704e+18,0.0,340.0,3.0,4.0,0.0,921.0,577.0,593.0,995.0,69.0,639.0,818.0,992.0,324.0,463.0,9.0,2.0,1.0,5.0,7.0,7.0,5.0,9.0,3.0,9.0,9.0,5.0,0.0,6.0,9.0,6.0,3.0,9.0,8.0,1.0,8.0,9.0,9.0,2.0,3.0,2.0,4.0,4.0,6.0,3.0
1.3877568e+18,1.0,223.0,2.0,2.0,3.0,340.0,921.0,577.0,593.0,995.0,69.0,639.0,818.0,992.0,324.0,3.0,4.0,0.0,9.0,2.0,1.0,5.0,7.0,7.0,5.0,9.0,3.0,9.0,9.0,5.0,0.0,6.0,9.0,6.0,3.0,9.0,8.0,1.0,8.0,9.0,9.0,2.0,3.0,2.0,4.0
1.3877568e+18,0.0,797.0,7.0,9.0,7.0,223.0,340.0,921.0,577.0,593.0,995.0,69.0,639.0,818.0,992.0,2.0,2.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,5.0,7.0,7.0,5.0,9.0,3.0,9.0,9.0,5.0,0.0,6.0,9.0,6.0,3.0,9.0,8.0,1.0,8.0,9.0,9.0,2.0
1.3878432e+18,1.0,627.0,6.0,2.0,7.0,797.0,223.0,340.0,921.0,577.0,593.0,995.0,69.0,639.0,818.0,7.0,9.0,7.0,2.0,2.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,5.0,7.0,7.0,5.0,9.0,3.0,9.0,9.0,5.0,0.0,6.0,9.0,6.0,3.0,9.0,8.0,1.0,8.0
1.3878432e+18,0.0,704.0,7.0,0.0,4.0,627.0,797.0,223.0,340.0,921.0,577.0,593.0,995.0,69.0,639.0,6.0,2.0,7.0,7.0,9.0,7.0,2.0,2.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,5.0,7.0,7.0,5.0,9.0,3.0,9.0,9.0,5.0,0.0,6.0,9.0,6.0,3.0,9.0
1.3879296e+18,1.0,272.0,2.0,7.0,2.0,704.0,627.0,797.0,223.0,340.0,921.0,577.0,593.0,995.0,69.0,7.0,0.0,4.0,6.0,2.0,7.0,7.0,9.0,7.0,2.0,2.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,5.0,7.0,7.0,5.0,9.0,3.0,9.0,9.0,5.0,0.0,6.0,9.0
1.3879296e+18,0.0,202.0,2.0,0.0,2.0,272.0,704.0,627.0,797.0,223.0,340.0,921.0,577.0,593.0,995.0,2.0,7.0,2.0,7.0,0.0,4.0,6.0,2.0,7.0,7.0,9.0,7.0,2.0,2.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,5.0,7.0,7.0,5.0,9.0,3.0,9.0,9.0,5.0
1.388016e+18,1.0,788.0,7.0,8.0,8.0,202.0,272.0,704.0,627.0,797.0,223.0,340.0,921.0,577.0,593.0,2.0,0.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,6.0,2.0,7.0,7.0,9.0,7.0,2.0,2.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,5.0,7.0,7.0,5.0,9.0,3.0
1.388016e+18,0.0,414.0,4.0,1.0,4.0,788.0,202.0,272.0,704.0,627.0,797.0,223.0,340.0,921.0,577.0,7.0,8.0,8.0,2.0,0.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,6.0,2.0,7.0,7.0,9.0,7.0,2.0,2.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,5.0,7.0,7.0
1.3881024e+18,1.0,928.0,9.0,2.0,8.0,414.0,788.0,202.0,272.0,704.0,627.0,797.0,223.0,340.0,921.0,4.0,1.0,4.0,7.0,8.0,8.0,2.0,0.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,6.0,2.0,7.0,7.0,9.0,7.0,2.0,2.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0
1.3881024e+18,0.0,816.0,8.0,1.0,6.0,928.0,414.0,788.0,202.0,272.0,704.0,627.0,797.0,223.0,340.0,9.0,2.0,8.0,4.0,1.0,4.0,7.0,8.0,8.0,2.0,0.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,6.0,2.0,7.0,7.0,9.0,7.0,2.0,2.0,3.0,3.0,4.0,0.0
1.3881888e+18,1.0,579.0,5.0,7.0,9.0,816.0,928.0,414.0,788.0,202.0,272.0,704.0,627.0,797.0,223.0,8.0,1.0,6.0,9.0,2.0,8.0,4.0,1.0,4.0,7.0,8.0,8.0,2.0,0.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,6.0,2.0,7.0,7.0,9.0,7.0,2.0,2.0,3.0
1.3881888e+18,0.0,215.0,2.0,1.0,5.0,579.0,816.0,928.0,414.0,788.0,202.0,272.0,704.0,627.0,797.0,5.0,7.0,9.0,8.0,1.0,6.0,9.0,2.0,8.0,4.0,1.0,4.0,7.0,8.0,8.0,2.0,0.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,6.0,2.0,7.0,7.0,9.0,7.0
1.3882752e+18,1.0,650.0,6.0,5.0,0.0,215.0,579.0,816.0,928.0,414.0,788.0,202.0,272.0,704.0,627.0,2.0,1.0,5.0,5.0,7.0,9.0,8.0,1.0,6.0,9.0,2.0,8.0,4.0,1.0,4.0,7.0,8.0,8.0,2.0,0.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0,6.0,2.0,7.0
1.3882752e+18,0.0,721.0,7.0,2.0,1.0,650.0,215.0,579.0,816.0,928.0,414.0,788.0,202.0,272.0,704.0,6.0,5.0,0.0,2.0,1.0,5.0,5.0,7.0,9.0,8.0,1.0,6.0,9.0,2.0,8.0,4.0,1.0,4.0,7.0,8.0,8.0,2.0,0.0,2.0,2.0,7.0,2.0,7.0,0.0,4.0
1.3883616e+18,1.0,198.0,1.0,9.0,8.0,721.0,650.0,215.0,579.0,816.0,928.0,414.0,788.0,202.0,272.0,7.0,2.0,1.0,6.0,5.0,0.0,2.0,1.0,5.0,5.0,7.0,9.0,8.0,1.0,6.0,9.0,2.0,8.0,4.0,1.0,4.0,7.0,8.0,8.0,2.0,0.0,2.0,2.0,7.0,2.0
1.3883616e+18,0.0,560.0,5.0,6.0,0.0,198.0,721.0,650.0,215.0,579.0,816.0,928.0,414.0,788.0,202.0,1.0,9.0,8.0,7.0,2.0,1.0,6.0,5.0,0.0,2.0,1.0,5.0,5.0,7.0,9.0,8.0,1.0,6.0,9.0,2.0,8.0,4.0,1.0,4.0,7.0,8.0,8.0,2.0,0.0,2.0
1.388448e+18,1.0,162.0,1.0,6.0,2.0,560.0,198.0,721.0,650.0,215.0,579.0,816.0,928.0,414.0,788.0,5.0,6.0,0.0,1.0,9.0,8.0,7.0,2.0,1.0,6.0,5.0,0.0,2.0,1.0,5.0,5.0,7.0,9.0,8.0,1.0,6.0,9.0,2.0,8.0,4.0,1.0,4.0,7.0,8.0,8.0
1.388448e+18,0.0,576.0,5.0,7.0,6.0,162.0,560.0,198.0,721.0,650.0,215.0,579.0,816.0,928.0,414.0,1.0,6.0,2.0,5.0,6.0,0.0,1.0,9.0,8.0,7.0,2.0,1.0,6.0,5.0,0.0,2.0,1.0,5.0,5.0,7.0,9.0,8.0,1.0,6.0,9.0,2.0,8.0,4.0,1.0,4.0
1.3885344e+18,1.0,799.0,7.0,9.0,9.0,576.0,162.0,560.0,198.0,721.0,650.0,215.0,579.0,816.0,928.0,5.0,7.0,6.0,1.0,6.0,2.0,5.0,6.0,0.0,1.0,9.0,8.0,7.0,2.0,1.0,6.0,5.0,0.0,2.0,1.0,5.0,5.0,7.0,9.0,8.0,1.0,6.0,9.0,2.0,8.0
1.3885344e+18,0.0,254.0,2.0,5.0,4.0,799.0,576.0,162.0,560.0,198.0,721.0,650.0,215.0,579.0,816.0,7.0,9.0,9.0,5.0,7.0,6.0,1.0,6.0,2.0,5.0,6.0,0.0,1.0,9.0,8.0,7.0,2.0,1.0,6.0,5.0,0.0,2.0,1.0,5.0,5.0,7.0,9.0,8.0,1.0,6.0
1.3886208e+18,1.0,203.0,2.0,0.0,3.0,254.0,799.0,576.0,162.0,560.0,198.0,721.0,650.0,215.0,579.0,2.0,5.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0,1.0,6.0,2.0,5.0,6.0,0.0,1.0,9.0,8.0,7.0,2.0,1.0,6.0,5.0,0.0,2.0,1.0,5.0,5.0,7.0,9.0
1.3886208e+18,0.0,795.0,7.0,9.0,5.0,203.0,254.0,799.0,576.0,162.0,560.0,198.0,721.0,650.0,215.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0,1.0,6.0,2.0,5.0,6.0,0.0,1.0,9.0,8.0,7.0,2.0,1.0,6.0,5.0,0.0,2.0,1.0,5.0
1.3887072e+18,1.0,115.0,1.0,1.0,5.0,795.0,203.0,254.0,799.0,576.0,162.0,560.0,198.0,721.0,650.0,7.0,9.0,5.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0,1.0,6.0,2.0,5.0,6.0,0.0,1.0,9.0,8.0,7.0,2.0,1.0,6.0,5.0,0.0
1.3887072e+18,0.0,213.0,2.0,1.0,3.0,115.0,795.0,203.0,254.0,799.0,576.0,162.0,560.0,198.0,721.0,1.0,1.0,5.0,7.0,9.0,5.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0,1.0,6.0,2.0,5.0,6.0,0.0,1.0,9.0,8.0,7.0,2.0,1.0
1.3887936e+18,1.0,858.0,8.0,5.0,8.0,213.0,115.0,795.0,203.0,254.0,799.0,576.0,162.0,560.0,198.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,9.0,5.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0,1.0,6.0,2.0,5.0,6.0,0.0,1.0,9.0,8.0
1.3887936e+18,0.0,998.0,9.0,9.0,8.0,858.0,213.0,115.0,795.0,203.0,254.0,799.0,576.0,162.0,560.0,8.0,5.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,9.0,5.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0,1.0,6.0,2.0,5.0,6.0,0.0
1.38888e+18,1.0,212.0,2.0,1.0,2.0,998.0,858.0,213.0,115.0,795.0,203.0,254.0,799.0,576.0,162.0,9.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,9.0,5.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0,1.0,6.0,2.0
1.38888e+18,0.0,120.0,1.0,2.0,0.0,212.0,998.0,858.0,213.0,115.0,795.0,203.0,254.0,799.0,576.0,2.0,1.0,2.0,9.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,9.0,5.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0
1.3889664e+18,1.0,149.0,1.0,4.0,9.0,120.0,212.0,998.0,858.0,213.0,115.0,795.0,203.0,254.0,799.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,9.0,5.0,2.0,0.0,3.0,2.0,5.0,4.0,7.0,9.0,9.0
1.3889664e+18,0.0,42.0,0.0,4.0,2.0,149.0,120.0,212.0,998.0,858.0,213.0,115.0,795.0,203.0,254.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,9.0,5.0,2.0,0.0,3.0,2.0,5.0,4.0
1.3890528e+18,1.0,329.0,3.0,2.0,9.0,42.0,149.0,120.0,212.0,998.0,858.0,213.0,115.0,795.0,203.0,0.0,4.0,2.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,9.0,5.0,2.0,0.0,3.0
1.3890528e+18,0.0,120.0,1.0,2.0,0.0,329.0,42.0,149.0,120.0,212.0,998.0,858.0,213.0,115.0,795.0,3.0,2.0,9.0,0.0,4.0,2.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,9.0,5.0
1.3891392e+18,1.0,453.0,4.0,5.0,3.0,120.0,329.0,42.0,149.0,120.0,212.0,998.0,858.0,213.0,115.0,1.0,2.0,0.0,3.0,2.0,9.0,0.0,4.0,2.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,3.0,1.0,1.0,5.0
1.3891392e+18,0.0,740.0,7.0,4.0,0.0,453.0,120.0,329.0,42.0,149.0,120.0,212.0,998.0,858.0,213.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,9.0,0.0,4.0,2.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,3.0
1.3892256e+18,1.0,388.0,3.0,8.0,8.0,740.0,453.0,120.0,329.0,42.0,149.0,120.0,212.0,998.0,858.0,7.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,9.0,0.0,4.0,2.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,9.0,8.0,8.0,5.0,8.0
1.3892256e+18,0.0,38.0,0.0,3.0,8.0,388.0,740.0,453.0,120.0,329.0,42.0,149.0,120.0,212.0,998.0,3.0,8.0,8.0,7.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,9.0,0.0,4.0,2.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,9.0,8.0
1.389312e+18,1.0,551.0,5.0,5.0,1.0,38.0,388.0,740.0,453.0,120.0,329.0,42.0,149.0,120.0,212.0,0.0,3.0,8.0,3.0,8.0,8.0,7.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,9.0,0.0,4.0,2.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0
1.389312e+18,0.0,943.0,9.0,4.0,3.0,551.0,38.0,388.0,740.0,453.0,120.0,329.0,42.0,149.0,120.0,5.0,5.0,1.0,0.0,3.0,8.0,3.0,8.0,8.0,7.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,9.0,0.0,4.0,2.0,1.0,4.0,9.0,1.0,2.0,0.0
1.3893984e+18,1.0,770.0,7.0,7.0,0.0,943.0,551.0,38.0,388.0,740.0,453.0,120.0,329.0,42.0,149.0,9.0,4.0,3.0,5.0,5.0,1.0,0.0,3.0,8.0,3.0,8.0,8.0,7.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,9.0,0.0,4.0,2.0,1.0,4.0,9.0
1.3893984e+18,0.0,643.0,6.0,4.0,3.0,770.0,943.0,551.0,38.0,388.0,740.0,453.0,120.0,329.0,42.0,7.0,7.0,0.0,9.0,4.0,3.0,5.0,5.0,1.0,0.0,3.0,8.0,3.0,8.0,8.0,7.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,9.0,0.0,4.0,2.0
1.3894848e+18,1.0,254.0,2.0,5.0,4.0,643.0,770.0,943.0,551.0,38.0,388.0,740.0,453.0,120.0,329.0,6.0,4.0,3.0,7.0,7.0,0.0,9.0,4.0,3.0,5.0,5.0,1.0,0.0,3.0,8.0,3.0,8.0,8.0,7.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,9.0
1.3894848e+18,0.0,693.0,6.0,9.0,3.0,254.0,643.0,770.0,943.0,551.0,38.0,388.0,740.0,453.0,120.0,2.0,5.0,4.0,6.0,4.0,3.0,7.0,7.0,0.0,9.0,4.0,3.0,5.0,5.0,1.0,0.0,3.0,8.0,3.0,8.0,8.0,7.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0
1.3895712e+18,1.0,7.0,0.0,0.0,7.0,693.0,254.0,643.0,770.0,943.0,551.0,38.0,388.0,740.0,453.0,6.0,9.0,3.0,2.0,5.0,4.0,6.0,4.0,3.0,7.0,7.0,0.0,9.0,4.0,3.0,5.0,5.0,1.0,0.0,3.0,8.0,3.0,8.0,8.0,7.0,4.0,0.0,4.0,5.0,3.0
1.3895712e+18,0.0,583.0,5.0,8.0,3.0,7.0,693.0,254.0,643.0,770.0,943.0,551.0,38.0,388.0,740.0,0.0,0.0,7.0,6.0,9.0,3.0,2.0,5.0,4.0,6.0,4.0,3.0,7.0,7.0,0.0,9.0,4.0,3.0,5.0,5.0,1.0,0.0,3.0,8.0,3.0,8.0,8.0,7.0,4.0,0.0
1.3896576e+18,1.0,719.0,7.0,1.0,9.0,583.0,7.0,693.0,254.0,643.0,770.0,943.0,551.0,38.0,388.0,5.0,8.0,3.0,0.0,0.0,7.0,6.0,9.0,3.0,2.0,5.0,4.0,6.0,4.0,3.0,7.0,7.0,0.0,9.0,4.0,3.0,5.0,5.0,1.0,0.0,3.0,8.0,3.0,8.0,8.0
1.3896576e+18,0.0,953.0,9.0,5.0,3.0,719.0,583.0,7.0,693.0,254.0,643.0,770.0,943.0,551.0,38.0,7.0,1.0,9.0,5.0,8.0,3.0,0.0,0.0,7.0,6.0,9.0,3.0,2.0,5.0,4.0,6.0,4.0,3.0,7.0,7.0,0.0,9.0,4.0,3.0,5.0,5.0,1.0,0.0,3.0,8.0
1.389744e+18,1.0,395.0,3.0,9.0,5.0,953.0,719.0,583.0,7.0,693.0,254.0,643.0,770.0,943.0,551.0,9.0,5.0,3.0,7.0,1.0,9.0,5.0,8.0,3.0,0.0,0.0,7.0,6.0,9.0,3.0,2.0,5.0,4.0,6.0,4.0,3.0,7.0,7.0,0.0,9.0,4.0,3.0,5.0,5.0,1.0
1.389744e+18,0.0,297.0,2.0,9.0,7.0,395.0,953.0,719.0,583.0,7.0,693.0,254.0,643.0,770.0,943.0,3.0,9.0,5.0,9.0,5.0,3.0,7.0,1.0,9.0,5.0,8.0,3.0,0.0,0.0,7.0,6.0,9.0,3.0,2.0,5.0,4.0,6.0,4.0,3.0,7.0,7.0,0.0,9.0,4.0,3.0
1.3898304e+18,1.0,50.0,0.0,5.0,0.0,297.0,395.0,953.0,719.0,583.0,7.0,693.0,254.0,643.0,770.0,2.0,9.0,7.0,3.0,9.0,5.0,9.0,5.0,3.0,7.0,1.0,9.0,5.0,8.0,3.0,0.0,0.0,7.0,6.0,9.0,3.0,2.0,5.0,4.0,6.0,4.0,3.0,7.0,7.0,0.0
1.3898304e+18,0.0,95.0,0.0,9.0,5.0,50.0,297.0,395.0,953.0,719.0,583.0,7.0,693.0,254.0,643.0,0.0,5.0,0.0,2.0,9.0,7.0,3.0,9.0,5.0,9.0,5.0,3.0,7.0,1.0,9.0,5.0,8.0,3.0,0.0,0.0,7.0,6.0,9.0,3.0,2.0,5.0,4.0,6.0,4.0,3.0
1.3899168e+18,1.0,916.0,9.0,1.0,6.0,95.0,50.0,297.0,395.0,953.0,719.0,583.0,7.0,693.0,254.0,0.0,9.0,5.0,0.0,5.0,0.0,2.0,9.0,7.0,3.0,9.0,5.0,9.0,5.0,3.0,7.0,1.0,9.0,5.0,8.0,3.0,0.0,0.0,7.0,6.0,9.0,3.0,2.0,5.0,4.0
1.3899168e+18,0.0,520.0,5.0,2.0,0.0,916.0,95.0,50.0,297.0,395.0,953.0,719.0,583.0,7.0,693.0,9.0,1.0,6.0,0.0,9.0,5.0,0.0,5.0,0.0,2.0,9.0,7.0,3.0,9.0,5.0,9.0,5.0,3.0,7.0,1.0,9.0,5.0,8.0,3.0,0.0,0.0,7.0,6.0,9.0,3.0
1.3900032e+18,1.0,899.0,8.0,9.0,9.0,520.0,916.0,95.0,50.0,297.0,395.0,953.0,719.0,583.0,7.0,5.0,2.0,0.0,9.0,1.0,6.0,0.0,9.0,5.0,0.0,5.0,0.0,2.0,9.0,7.0,3.0,9.0,5.0,9.0,5.0,3.0,7.0,1.0,9.0,5.0,8.0,3.0,0.0,0.0,7.0
1.3900032e+18,0.0,263.0,2.0,6.0,3.0,899.0,520.0,916.0,95.0,50.0,297.0,395.0,953.0,719.0,583.0,8.0,9.0,9.0,5.0,2.0,0.0,9.0,1.0,6.0,0.0,9.0,5.0,0.0,5.0,0.0,2.0,9.0,7.0,3.0,9.0,5.0,9.0,5.0,3.0,7.0,1.0,9.0,5.0,8.0,3.0
1.3900896e+18,1.0,823.0,8.0,2.0,3.0,263.0,899.0,520.0,916.0,95.0,50.0,297.0,395.0,953.0,719.0,2.0,6.0,3.0,8.0,9.0,9.0,5.0,2.0,0.0,9.0,1.0,6.0,0.0,9.0,5.0,0.0,5.0,0.0,2.0,9.0,7.0,3.0,9.0,5.0,9.0,5.0,3.0,7.0,1.0,9.0
1.3900896e+18,0.0,909.0,9.0,0.0,9.0,823.0,263.0,899.0,520.0,916.0,95.0,50.0,297.0,395.0,953.0,8.0,2.0,3.0,2.0,6.0,3.0,8.0,9.0,9.0,5.0,2.0,0.0,9.0,1.0,6.0,0.0,9.0,5.0,0.0,5.0,0.0,2.0,9.0,7.0,3.0,9.0,5.0,9.0,5.0,3.0
1.390176e+18,1.0,378.0,3.0,7.0,8.0,909.0,823.0,263.0,899.0,520.0,916.0,95.0,50.0,297.0,395.0,9.0,0.0,9.0,8.0,2.0,3.0,2.0,6.0,3.0,8.0,9.0,9.0,5.0,2.0,0.0,9.0,1.0,6.0,0.0,9.0,5.0,0.0,5.0,0.0,2.0,9.0,7.0,3.0,9.0,5.0
1.390176e+18,0.0,629.0,6.0,2.0,9.0,378.0,909.0,823.0,263.0,899.0,520.0,916.0,95.0,50.0,297.0,3.0,7.0,8.0,9.0,0.0,9.0,8.0,2.0,3.0,2.0,6.0,3.0,8.0,9.0,9.0,5.0,2.0,0.0,9.0,1.0,6.0,0.0,9.0,5.0,0.0,5.0,0.0,2.0,9.0,7.0
1.3902624e+18,1.0,179.0,1.0,7.0,9.0,629.0,378.0,909.0,823.0,263.0,899.0,520.0,916.0,95.0,50.0,6.0,2.0,9.0,3.0,7.0,8.0,9.0,0.0,9.0,8.0,2.0,3.0,2.0,6.0,3.0,8.0,9.0,9.0,5.0,2.0,0.0,9.0,1.0,6.0,0.0,9.0,5.0,0.0,5.0,0.0
1.3902624e+18,0.0,60.0,0.0,6.0,0.0,179.0,629.0,378.0,909.0,823.0,263.0,899.0,520.0,916.0,95.0,1.0,7.0,9.0,6.0,2.0,9.0,3.0,7.0,8.0,9.0,0.0,9.0,8.0,2.0,3.0,2.0,6.0,3.0,8.0,9.0,9.0,5.0,2.0,0.0,9.0,1.0,6.0,0.0,9.0,5.0
1.3903488e+18,1.0,161.0,1.0,6.0,1.0,60.0,179.0,629.0,378.0,909.0,823.0,263.0,899.0,520.0,916.0,0.0,6.0,0.0,1.0,7.0,9.0,6.0,2.0,9.0,3.0,7.0,8.0,9.0,0.0,9.0,8.0,2.0,3.0,2.0,6.0,3.0,8.0,9.0,9.0,5.0,2.0,0.0,9.0,1.0,6.0
1.3903488e+18,0.0,102.0,1.0,0.0,2.0,161.0,60.0,179.0,629.0,378.0,909.0,823.0,263.0,899.0,520.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,7.0,9.0,6.0,2.0,9.0,3.0,7.0,8.0,9.0,0.0,9.0,8.0,2.0,3.0,2.0,6.0,3.0,8.0,9.0,9.0,5.0,2.0,0.0
1.3904352e+18,1.0,314.0,3.0,1.0,4.0,102.0,161.0,60.0,179.0,629.0,378.0,909.0,823.0,263.0,899.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,7.0,9.0,6.0,2.0,9.0,3.0,7.0,8.0,9.0,0.0,9.0,8.0,2.0,3.0,2.0,6.0,3.0,8.0,9.0,9.0
1.3904352e+18,0.0,49.0,0.0,4.0,9.0,314.0,102.0,161.0,60.0,179.0,629.0,378.0,909.0,823.0,263.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,7.0,9.0,6.0,2.0,9.0,3.0,7.0,8.0,9.0,0.0,9.0,8.0,2.0,3.0,2.0,6.0,3.0
1.3905216e+18,1.0,659.0,6.0,5.0,9.0,49.0,314.0,102.0,161.0,60.0,179.0,629.0,378.0,909.0,823.0,0.0,4.0,9.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,7.0,9.0,6.0,2.0,9.0,3.0,7.0,8.0,9.0,0.0,9.0,8.0,2.0,3.0
1.3905216e+18,0.0,963.0,9.0,6.0,3.0,659.0,49.0,314.0,102.0,161.0,60.0,179.0,629.0,378.0,909.0,6.0,5.0,9.0,0.0,4.0,9.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,7.0,9.0,6.0,2.0,9.0,3.0,7.0,8.0,9.0,0.0,9.0
1.390608e+18,1.0,786.0,7.0,8.0,6.0,963.0,659.0,49.0,314.0,102.0,161.0,60.0,179.0,629.0,378.0,9.0,6.0,3.0,6.0,5.0,9.0,0.0,4.0,9.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,7.0,9.0,6.0,2.0,9.0,3.0,7.0,8.0
1.390608e+18,0.0,395.0,3.0,9.0,5.0,786.0,963.0,659.0,49.0,314.0,102.0,161.0,60.0,179.0,629.0,7.0,8.0,6.0,9.0,6.0,3.0,6.0,5.0,9.0,0.0,4.0,9.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,7.0,9.0,6.0,2.0,9.0
1.3906944e+18,1.0,123.0,1.0,2.0,3.0,395.0,786.0,963.0,659.0,49.0,314.0,102.0,161.0,60.0,179.0,3.0,9.0,5.0,7.0,8.0,6.0,9.0,6.0,3.0,6.0,5.0,9.0,0.0,4.0,9.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,7.0,9.0
1.3906944e+18,0.0,341.0,3.0,4.0,1.0,123.0,395.0,786.0,963.0,659.0,49.0,314.0,102.0,161.0,60.0,1.0,2.0,3.0,3.0,9.0,5.0,7.0,8.0,6.0,9.0,6.0,3.0,6.0,5.0,9.0,0.0,4.0,9.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0
